Sample Num:,H applied(Oe),H GaussMeter (Oe),Mx (emu),My (emu),Sqrt(mx^2+my^2),Mag Current (A),Set Current (A),Mag Voltage (mV),Mag Coil-1 Temp (°C),Mag Coil-2 Temp (°C),Position (mm),s,time (s),Water Flow (L/min),Avg.Time(s/pnt):1.000000,Coil-Set #:29,Sample:SeramikMiknatis,Time Constant:300 ms,Senstivity:100 mv,CoilConstant (mV/emu):32.760000,Version:v2.6.8,MPS Version: 3.5.5,VSM Version: 2.1.2
313,-19996.57101700,-19848.105468,-1.66426511E+0,9.37013126E-4,1.66426537,-40.359558,-40.354768,-10922.959173,2047.875000,2047.875000,26.755263,-1,5939.833878,3.00
314,-19996.57101700,-19848.299805,-1.66387172E+0,1.28452724E-3,1.66387221,-40.355003,-40.354768,-10907.924824,2047.875000,2047.875000,26.751316,1,5951.867271,2.00
315,-18996.57101700,-19097.861816,-1.65273695E+0,1.14624962E-3,1.65273735,-36.149642,-36.187565,-9793.582363,2047.875000,2047.875000,26.751316,1,5966.540966,2.00
316,-17996.57101700,-18339.275391,-1.63412088E+0,1.41188797E-3,1.63412149,-32.865760,-32.810836,-8906.548977,2047.875000,2047.875000,26.747368,1,5981.214530,2.00
317,-16996.57101700,-17425.950440,-1.60419414E+0,2.09782089E-3,1.60419551,-29.996864,-29.997319,-8136.229797,2047.875000,2047.875000,26.756579,1,5993.231737,2.00
318,-15996.57101700,-16567.629394,-1.56961042E+0,2.37437462E-3,1.56961222,-27.656204,-27.655990,-7504.292971,2047.875000,2047.875000,26.752632,1,6005.248857,2.00
319,-14996.57101700,-15714.979980,-1.53064522E+0,2.49263813E-3,1.53064725,-25.656326,-25.656234,-6989.016197,2047.875000,2047.875000,26.753947,1,6017.266536,2.00
320,-13996.57101700,-14819.665771,-1.48485462E+0,2.15058417E-3,1.48485618,-23.784370,-23.782755,-6484.400883,2047.875000,2047.875000,26.751316,1,6029.283555,2.00
321,-12996.57101700,-13914.425049,-1.43485653E+0,2.99298649E-3,1.43485965,-22.055786,-22.055555,-6013.502855,2047.875000,2047.875000,26.755263,1,6041.287790,2.00
322,-11996.57101700,-12989.730957,-1.38030296E+0,2.10691659E-3,1.38030457,-20.389938,-20.389346,-5550.247232,2047.875000,2047.875000,26.748684,1,6053.318567,3.00
323,-10996.57101700,-12027.708740,-1.31874771E+0,2.29250076E-3,1.31874970,-18.728416,-18.727732,-5104.456095,2047.875000,2047.875000,26.753947,1,6065.358755,2.00
324,-9996.57101700,-11062.267456,-1.25426664E+0,2.08872253E-3,1.25426838,-17.103126,-17.103064,-4662.597851,2047.875000,2047.875000,26.752632,1,6077.390491,2.00
325,-8996.57101700,-10081.945923,-1.18584096E+0,2.35072192E-3,1.18584329,-15.481681,-15.482388,-4224.381426,2047.875000,2047.875000,26.752632,1,6089.418838,2.00
326,-7996.57101700,-9082.375000,-1.11007898E+0,1.94316697E-3,1.11008068,-13.842498,-13.840433,-3787.559452,2047.875000,2047.875000,26.753947,1,6101.404357,2.00
327,-6996.57101700,-8068.698242,-1.03436279E+0,1.52651290E-3,1.03436392,-12.187843,-12.188070,-3324.811518,2047.875000,2047.875000,26.759211,1,6113.405770,2.00
328,-5996.57101700,-7038.647400,-9.54510836E-1,1.07892933E-3,0.95451145,-10.522361,-10.521156,-2874.011187,2047.875000,2047.875000,26.752632,1,6125.439365,2.00
329,-5796.57101700,-6835.361816,-9.38946886E-1,1.55744200E-3,0.93894818,-10.187210,-10.187100,-2778.944818,2047.875000,2047.875000,26.772368,1,6137.456325,2.00
330,-5596.57101700,-6622.780151,-9.21788004E-1,2.01048611E-3,0.92179020,-9.855033,-9.853512,-2684.792290,2047.875000,2047.875000,26.753947,1,6149.457774,2.00
331,-5396.57101700,-6426.771668,-9.05557082E-1,1.51741529E-3,0.90555835,-9.527160,-9.520216,-2597.720324,2047.875000,2047.875000,26.752632,1,6161.443388,2.00
332,-5196.57101700,-6221.402161,-8.88789683E-1,1.37367941E-3,0.88879074,-9.176948,-9.187040,-2509.896978,2047.875000,2047.875000,26.760526,1,6173.444229,2.00
333,-4996.57101700,-6021.012757,-8.72225275E-1,1.07711119E-3,0.87222594,-8.844039,-8.853866,-2380.707172,2047.875000,2047.875000,26.763158,1,6185.429908,3.00
334,-4796.57101700,-5816.051880,-8.55153007E-1,1.22994429E-3,0.85515389,-8.505958,-8.520572,-2310.652925,2047.875000,2047.875000,26.751316,1,6197.447354,2.00
335,-4596.57101700,-5609.821106,-8.38237943E-1,2.33798649E-3,0.83824120,-8.186851,-8.187037,-2218.849302,2047.875000,2047.875000,26.751316,1,6209.464584,2.00
336,-4396.57101700,-5406.831848,-8.21412546E-1,1.60838790E-3,0.82141412,-7.852546,-7.853325,-2139.954506,2047.875000,2047.875000,26.755263,1,6221.470445,2.00
337,-4196.57101700,-5200.499756,-8.04076618E-1,1.70845582E-3,0.80407843,-7.521263,-7.520476,-2049.152721,2047.875000,2047.875000,26.753947,1,6233.499104,2.00
338,-3996.57101700,-4995.873291,-7.86668193E-1,2.04869467E-3,0.78667086,-7.189315,-7.187933,-1955.995262,2047.875000,2047.875000,26.755263,1,6245.540768,2.00
339,-3796.57101700,-4792.758179,-7.69085775E-1,1.53561050E-3,0.76908731,-6.854690,-6.854803,-1868.165148,2047.875000,2047.875000,26.767105,1,6257.571294,2.00
340,-3596.57101700,-4586.354126,-7.51575855E-1,1.41370688E-3,0.75157718,-6.522720,-6.520187,-1776.449524,2047.875000,2047.875000,26.757895,1,6269.630931,2.00
341,-3396.57101700,-4378.142090,-7.33598901E-1,1.62840049E-3,0.73360071,-6.182670,-6.183192,-1683.339449,2047.875000,2047.875000,26.751316,1,6281.632763,2.00
342,-3196.57101700,-4163.519898,-7.15085470E-1,1.52469361E-3,0.71508710,-5.842506,-5.843001,-1592.280436,2047.875000,2047.875000,26.751316,1,6293.633993,2.00
343,-2996.57101700,-3950.263001,-6.96452991E-1,1.92861149E-3,0.69645566,-5.497650,-5.499520,-1496.821455,2047.875000,2047.875000,26.751316,1,6305.619373,2.00
344,-2796.57101700,-3738.917603,-6.77400031E-1,1.39915140E-3,0.67740148,-5.154006,-5.152588,-1400.990170,2047.875000,2047.875000,26.752632,1,6317.636738,2.00
345,-2596.57101700,-3528.598602,-6.57912088E-1,1.78487408E-3,0.65791451,-4.801826,-4.801537,-1299.824770,2047.875000,2047.875000,26.748684,1,6329.654085,2.00
346,-2396.57101700,-3309.209961,-6.38116606E-1,1.12077839E-3,0.63811759,-4.445388,-4.445725,-1206.051315,2047.875000,2047.875000,26.753947,1,6341.655658,2.00
347,-2196.57101700,-3083.398468,-6.18013584E-1,1.19355464E-3,0.61801474,-4.085792,-4.088522,-1107.613895,2047.875000,2047.875000,26.750000,1,6353.672548,2.00
348,-1996.57101700,-2870.546234,-5.98000611E-1,1.47920711E-3,0.59800244,-3.739585,-3.732839,-1006.346958,2047.875000,2047.875000,26.742105,1,6365.690005,2.00
349,-1946.57101700,-2818.730255,-5.93168498E-1,9.35193834E-4,0.59316924,-3.653732,-3.644037,-993.959358,2047.875000,2047.875000,26.751316,1,6377.695617,2.00
350,-1896.57101700,-2764.776764,-5.87956349E-1,1.44645681E-3,0.58795813,-3.549774,-3.555211,-983.819126,2047.875000,2047.875000,26.755263,1,6389.724490,2.00
351,-1846.57101700,-2708.579529,-5.82805250E-1,1.09166705E-3,0.58280627,-3.465087,-3.466330,-942.608356,2047.875000,2047.875000,26.755263,1,6401.709562,2.00
352,-1796.57101700,-2656.852509,-5.77825855E-1,1.10986149E-3,0.57782692,-3.376602,-3.377359,-915.836248,2047.875000,2047.875000,26.760526,1,6413.711800,2.00
353,-1746.57101700,-2603.811798,-5.72760989E-1,1.09894422E-3,0.57276204,-3.288070,-3.288265,-883.885717,2047.875000,2047.875000,26.751316,1,6425.712826,2.00
354,-1696.57101700,-2548.075989,-5.67754884E-1,1.20811126E-3,0.56775617,-3.199218,-3.199016,-870.746738,2047.875000,2047.875000,26.756579,1,6437.715002,2.00
355,-1646.57101700,-2491.014465,-5.62791896E-1,1.05345810E-3,0.56279288,-3.109062,-3.109576,-846.357382,2047.875000,2047.875000,26.757895,1,6449.731489,3.00
356,-1596.57101700,-2438.598694,-5.57609127E-1,9.42472146E-4,0.55760992,-3.018974,-3.019914,-821.927410,2047.875000,2047.875000,26.752632,1,6461.732585,2.00
357,-1546.57101700,-2385.291901,-5.52324481E-1,1.00615270E-3,0.55232540,-2.928749,-2.929995,-796.597137,2047.875000,2047.875000,26.768421,1,6473.749927,2.00
358,-1496.57101700,-2327.464508,-5.47260379E-1,1.41006830E-3,0.54726220,-2.839645,-2.839819,-772.762854,2047.875000,2047.875000,26.769737,1,6485.769575,2.00
359,-1446.57101700,-2273.280335,-5.41874237E-1,1.61202534E-3,0.54187663,-2.749420,-2.749413,-747.452888,2047.875000,2047.875000,26.751316,1,6497.816412,2.00
360,-1396.57101700,-2217.348419,-5.36810134E-1,1.25359661E-3,0.53681160,-2.658599,-2.658805,-722.867226,2047.875000,2047.875000,26.760526,1,6509.864392,2.00
361,-1346.57101700,-2158.994934,-5.31568987E-1,1.12805594E-3,0.53157018,-2.568763,-2.568022,-698.193563,2047.875000,2047.875000,26.757895,1,6521.883440,2.00
362,-1296.57101700,-2107.508087,-5.26211844E-1,7.58707265E-4,0.52621239,-2.477210,-2.477094,-673.601131,2047.875000,2047.875000,26.761842,1,6533.868631,2.00
363,-1246.57101700,-2050.015350,-5.20973748E-1,7.64165522E-4,0.52097431,-2.386161,-2.386041,-648.101629,2047.875000,2047.875000,26.747368,1,6545.870415,2.00
364,-1196.57101700,-1995.777328,-5.15660104E-1,8.15109509E-4,0.51566075,-2.295089,-2.294832,-624.138731,2047.875000,2047.875000,26.753947,1,6557.903475,2.00
365,-1146.57101700,-1939.541809,-5.10259463E-1,9.42472146E-4,0.51026033,-2.203033,-2.203424,-598.794920,2047.875000,2047.875000,26.765789,1,6569.905058,2.00
366,-1096.57101700,-1884.033340,-5.04844322E-1,1.03708486E-3,0.50484539,-2.111343,-2.111777,-574.134796,2047.875000,2047.875000,26.752632,1,6581.906501,2.00
367,-1046.57101700,-1829.007339,-4.99533730E-1,9.69763813E-4,0.49953467,-2.019699,-2.019848,-548.763908,2047.875000,2047.875000,26.756579,1,6593.907550,2.00
368,-996.57101700,-1766.910721,-4.94075092E-1,1.03890339E-3,0.49407618,-1.926475,-1.927646,-524.591166,2047.875000,2047.875000,26.769737,1,6605.909385,2.00
369,-976.57101700,-1746.196808,-4.91673535E-1,1.02070933E-3,0.49167459,-1.890335,-1.890708,-513.543863,2047.875000,2047.875000,26.753947,1,6617.893949,2.00
370,-956.57101700,-1725.138306,-4.89460470E-1,9.27916667E-4,0.48946135,-1.853279,-1.853733,-503.769167,2047.875000,2047.875000,26.751316,1,6629.895985,2.00
371,-936.57101700,-1703.111465,-4.87261905E-1,1.36458219E-3,0.48726382,-1.816062,-1.816718,-494.062162,2047.875000,2047.875000,26.760526,1,6641.881184,2.00
372,-916.57101700,-1682.563065,-4.84976343E-1,1.37186088E-3,0.48497828,-1.778869,-1.779659,-483.217936,2047.875000,2047.875000,26.750000,1,6653.882352,2.00
373,-896.57101700,-1657.411758,-4.82661783E-1,1.17717949E-3,0.48266322,-1.742225,-1.742553,-473.673391,2047.875000,2047.875000,26.759211,1,6665.868522,2.00
374,-876.57101700,-1635.292312,-4.80333868E-1,1.34820818E-3,0.48033576,-1.705146,-1.705397,-462.883318,2047.875000,2047.875000,26.757895,1,6677.853176,2.00
375,-856.57101700,-1608.779419,-4.78122711E-1,1.58473405E-3,0.47812534,-1.667747,-1.668186,-452.343704,2047.875000,2047.875000,26.771053,1,6689.854930,2.00
376,-836.57101700,-1586.237823,-4.75863095E-1,1.55380342E-3,0.47586563,-1.630577,-1.630918,-442.711161,2047.875000,2047.875000,26.746053,1,6701.855893,2.00
377,-816.57101700,-1567.452377,-4.73461538E-1,1.27724969E-3,0.47346326,-1.593040,-1.593589,-432.665697,2047.875000,2047.875000,26.751316,1,6713.856708,2.00
378,-796.57101700,-1542.005295,-4.71483516E-1,1.08620879E-3,0.47148477,-1.554382,-1.556196,-422.484850,2047.875000,2047.875000,26.747368,1,6725.876879,2.00
379,-776.57101700,-1520.360718,-4.69226954E-1,1.21174985E-3,0.46922852,-1.518241,-1.518734,-411.823391,2047.875000,2047.875000,26.752632,1,6737.891816,2.00
380,-756.57101700,-1497.885925,-4.67057387E-1,1.12623703E-3,0.46705874,-1.479766,-1.481203,-403.185917,2047.875000,2047.875000,26.765789,1,6749.925279,2.00
381,-736.57101700,-1474.642883,-4.64829823E-1,9.60667353E-4,0.46483082,-1.443305,-1.443611,-391.549696,2047.875000,2047.875000,26.753947,1,6761.942550,2.00
382,-716.57101700,-1452.443237,-4.62545024E-1,9.09721841E-4,0.46254592,-1.404968,-1.405959,-380.570086,2047.875000,2047.875000,26.755263,1,6773.976160,2.00
